"neo_id","date","hour","minute","relative_velocity_kph","miss_distance_km","orbiting_body",
"3263254","2020-02-12","02","16","29607.9269779484","71412315.78478228","Earth",
"3263453","2020-07-06","16","46","66501.294959651","15955842.036318429","Earth",
"3263533","2020-01-13","21","32","61111.1971257678","56963061.345972545","Earth",
"3264188","2021-12-15","16","32","29401.0373960297","6785983.091854798","Earth",
"3264547","2020-12-17","17","11","73705.4457072772","9804113.97063234","Earth",
"3267071","2020-02-09","13","35","40485.6111904088","30420522.947643403","Earth",
"3267783","2021-02-02","04","01","95300.3884948992","68040255.40435337","Earth",
"3273446","2021-11-03","06","03","97644.2234275627","37091370.92609159","Earth",
"3274164","2020-09-27","04","49","103748.2057321733","74290566.64127544","Earth",
"3274304","2020-03-04","17","56","56247.9487474716","34270821.98762867","Earth",
"3274493","2021-04-20","03","47","42698.7284295985","24036132.899358325","Earth",
"3274691","2020-03-21","20","16","55994.6787586884","30101375.474359587","Earth",
"3274695","2020-07-23","06","46","36765.9251348915","11392304.064670779","Earth",
"3274905","2021-12-05","09","23","25384.0442308374","27355836.104697622","Earth",
"3274999","2021-02-24","04","55","57821.8133021803","47521767.97207864","Earth",
"3275978","2020-03-12","11","03","69883.1362222967","74302456.78470154","Earth",
"3276216","2021-12-09","04","21","94324.7036506342","74677931.43142946","Earth",
"3276444","2020-05-04","17","08","30177.5159745077","19532858.230551485","Earth",
"3277400","2020-04-15","03","02","44105.1999542532","22208926.144559886","Earth",
"3277640","2021-10-17","05","13","79457.9567909256","39309923.00108858","Earth",
"3277704","2020-05-03","17","57","71396.6475149608","40533013.180361904","Earth",
"3278396","2020-11-23","15","37","51718.8928584719","18744675.119317114","Earth",
"3279740","2020-11-09","08","18","94608.9895206647","57072987.027711935","Earth",
"3283218","2020-12-19","21","50","99135.9563589583","73422759.330704","Earth",
"3283227","2020-06-15","04","34","49769.4629790529","14325852.75654393","Earth",
"3283246","2021-07-13","16","31","28568.5848026273","9657973.591643995","Earth",
"3283248","2020-06-25","21","31","44505.7874537652","50403202.83971731","Earth",
"3283679","2021-07-04","17","57","92071.0189611353","60822092.35379057","Earth",
"3284923","2021-03-30","01","26","116823.5056377846","64326897.95537036","Earth",
"3285075","2021-07-02","00","11","55584.6569875246","53206637.138581395","Earth",
"3285300","2021-09-11","12","39","21317.1010319412","21030820.1195945","Earth",
"3288440","2021-04-07","09","21","108510.1901394851","60578959.77691368","Earth",
"3288866","2020-09-14","23","49","28232.551179684","57548284.60810388","Earth",
"3288932","2021-09-18","01","22","9040.6302254945","46520551.53996904","Earth",
"3288934","2021-10-06","20","02","16158.4720670492","32556966.975068785","Earth",
"3289172","2020-05-02","17","48","16905.0848567581","47595269.429792345","Earth",
"3289173","2020-08-25","10","42","69578.8223672819","14118544.994947216","Earth",
"3289176","2021-03-24","05","16","74273.2857986346","44622062.34258219","Earth",
"3289743","2020-02-22","04","59","24877.1845201009","15606667.33840736","Earth",
"3289746","2020-01-14","00","13","20291.3630681404","52714893.30691398","Earth",
"3290632","2021-08-24","09","26","20346.4785489901","25810469.97172432","Earth",
"3290881","2020-04-08","06","43","42263.8333385393","30031863.073769007","Earth",
"3291350","2020-04-09","01","34","55380.1430357676","34249448.610826455","Earth",
"3292015","2021-09-02","19","20","53081.0015528254","49860127.58067552","Earth",
"3292769","2020-04-27","13","00","107010.580077639","73224963.97406805","Earth",
"3293285","2020-10-09","15","31","47771.5862461392","63767827.09367669","Earth",
"3293790","2020-10-06","04","31","59351.4020569691","39132386.48720376","Earth",
"3293791","2021-09-05","16","29","47862.7609273715","35422507.41309506","Earth",
"3293922","2021-11-22","16","57","19214.8045715051","11434453.65349774","Earth",
"3293923","2021-10-09","09","09","75389.9608323328","74267945.93239295","Earth",
"3293961","2021-05-11","14","00","29819.1301537328","9725480.423350206","Earth",
"3295787","2020-11-23","21","08","45482.7306108262","44210695.8008892","Earth",
"3297182","2021-08-13","17","35","17749.3869059723","15445989.427366875","Earth",
"3297230","2021-11-28","02","35","64991.5573894384","25905337.46098482","Earth",
"3297353","2020-05-24","01","53","36531.6414129306","25665249.170842864","Earth",
"3297379","2020-10-27","15","33","12685.6425936165","7386524.248367337","Earth",
"3297388","2020-11-25","14","33","77637.4513369391","51663960.92490856","Earth",
"3297391","2021-10-29","16","46","80580.5077610923","42938005.01167783","Earth",
"3297628","2021-11-15","03","59","52623.3981505716","19654578.59731613","Earth",
"3297629","2021-11-04","13","21","18828.6361915416","6525385.247891368","Earth",
"3299469","2020-05-23","05","44","61687.759806846","43284172.65776382","Earth",
"3303219","2020-10-12","17","42","32914.1438863102","23815321.656106483","Earth",
"3303321","2021-01-27","01","27","120344.5023150031","64962557.570900284","Earth",
"3304566","2021-12-12","10","15","69672.4397574113","27334507.158462796","Earth",
"3307059","2020-02-16","13","15","44623.0843636435","70599043.92892572","Earth",
"3309089","2020-12-24","09","09","72647.1131284148","63006401.71570115","Earth",
"3309091","2020-02-04","23","16","63275.4768464262","47904826.75210237","Earth",
"3309092","2020-06-19","22","10","48659.5897281796","61137242.46726947","Earth",
"3309828","2021-12-22","00","22","47941.4125942456","35467592.74044248","Earth",
"3309857","2021-01-30","20","35","67542.2082314744","53975869.58059863","Earth",
"3311861","2021-09-17","12","29","26948.6086085641","66279804.769229904","Earth",
"3312035","2021-09-17","23","18","87919.4101954489","26827122.749808587","Earth",
"3313180","2021-01-24","04","52","85601.5756813843","42832111.411408976","Earth",
"3313739","2020-02-25","23","45","33979.5138256678","39949585.96033822","Earth",
"3321492","2020-06-27","06","59","38644.2322672561","20015842.029825736","Earth",
"3321493","2020-08-05","19","45","80024.3434526954","55555268.510927156","Earth",
"3321499","2020-04-04","23","12","49204.3501081325","57118386.52554613","Earth",
"3321629","2020-04-26","17","29","50336.3464457695","48308140.78452835","Earth",
"3323935","2020-01-19","13","46","58309.2484854026","54802288.68070246","Earth",
"3324626","2020-10-27","15","08","88076.50082915","74539852.35806286","Earth",
"3324630","2020-06-20","23","24","127252.6779576067","58063167.9989463","Earth",
"3325674","2020-08-07","13","10","119825.5843770952","63718028.96967087","Earth",
"3327141","2020-07-30","13","28","17149.9605132563","26293522.361621965","Earth",
"3328631","2020-03-08","21","49","58800.4981618842","43841577.07398462","Earth",
"3328632","2021-02-19","06","44","42698.6161372109","30314599.39788098","Earth",
"3329255","2020-03-30","05","05","18218.8074104248","4322082.581370699","Earth",
"3329278","2021-03-29","02","10","49558.1083808882","39776276.06499408","Earth",
"3329371","2021-07-19","18","35","124448.1649481884","36057555.203256264","Earth",
"3329608","2020-03-05","04","14","41812.232306684","19678375.758808088","Earth",
"3329986","2020-07-22","19","32","13429.2124516173","30737355.5883662","Earth",
"3329987","2020-05-20","17","26","37508.0006240244","51952516.62112332","Earth",
"3330158","2020-10-16","20","21","67121.6166069761","63524262.029357634","Earth",
"3330447","2021-09-21","02","36","66464.0266306144","51981532.309833","Earth",
"3330688","2020-04-23","09","50","71778.3159492605","63443417.36571775","Earth",
"3330689","2020-11-03","15","19","25989.5567373984","61441366.51461939","Earth",
"3333610","2020-07-05","11","39","29034.6613297864","67375295.19097035","Earth",
"3333611","2020-07-30","14","06","61721.4562215444","57175805.38944656","Earth",
"3334438","2021-05-06","08","53","78933.0263110618","61835852.77673668","Earth",
"3334817","2020-02-27","08","58","44311.2526775563","26812811.125499938","Earth",
"3335613","2020-10-26","07","11","51127.1387046378","30901294.16450078","Earth",
"3336903","2021-09-18","20","54","58254.4717275244","59813108.29163781","Earth",
"3336904","2021-06-29","21","23","43622.7813595656","25463016.78626206","Earth",
"3337145","2020-07-03","00","10","58677.0217529465","69151925.8829194","Earth",
"3337325","2020-07-09","11","30","65165.3466259529","8469517.937238395","Earth",
"3337595","2021-12-21","12","41","38699.4779382114","23628025.107906695","Earth",
"3338136","2020-01-09","01","26","53452.8005578643","41723330.23618455","Earth",
"3338519","2020-08-31","17","44","104936.2084153044","38938614.35584443","Earth",
"3339667","2020-01-27","01","58","10294.9318407425","32535379.11980035","Earth",
"3341199","2020-12-08","17","16","22003.0681148201","20996011.402966946","Earth",
"3342318","2021-11-24","06","23","42891.0854469264","42944955.08936144","Earth",
"3342321","2021-09-21","22","13","72989.2567922116","50163120.33901293","Earth",
"3342645","2021-09-19","22","49","110632.9032701417","65178924.68030846","Earth",
"3343102","2020-07-07","08","13","43010.285972463","66733734.95673444","Earth",
"3343104","2020-07-27","23","50","24239.932172944","11546366.32406604","Earth",
"3344169","2021-09-24","07","13","76197.4444340482","27360775.317732263","Earth",
"3346460","2020-09-27","12","25","39664.2402889499","54352093.66777588","Earth",
"3347502","2020-10-22","08","16","73850.3126436006","64478797.268922016","Earth",
"3348146","2021-11-06","15","35","18393.048393731","35925712.70053231","Earth",
"3350633","2020-07-23","16","46","37221.5794398203","16058829.93731912","Earth",
"3351834","2020-11-14","12","24","29677.4564174241","25513495.31130021","Earth",
"3352688","2020-07-13","21","11","15996.3464277177","36490034.59706085","Earth",
"3354731","2021-11-22","22","09","83564.6034520645","72050414.32430638","Earth",
"3354739","2020-04-23","08","29","98471.4205344088","59648150.26585833","Earth",
"3354740","2020-11-17","17","59","50197.58883117","41056153.35636281","Earth",
"3354956","2020-11-30","05","17","48092.4048371638","40589042.89340129","Earth",
"3358223","2021-08-26","04","25","62366.4579389461","48899939.00768427","Earth",
"3358522","2020-09-19","17","03","40932.3255257614","23861361.56746237","Earth",
"3359024","2021-04-20","17","38","33341.162721086","46003444.19727163","Earth",
"3359272","2021-09-20","22","37","41052.3336337788","25014243.83572791","Earth",
"3359278","2020-09-29","14","52","65127.5320939344","64712142.958666265","Earth",
"3360486","2020-05-10","18","12","38146.0399791368","73219907.7306197","Earth",
"3363352","2020-05-31","02","18","35380.0946142997","70492135.03783277","Earth",
"3363380","2021-05-15","22","39","93025.316279587","74131404.41097443","Earth",
"3363696","2020-06-25","08","00","54814.8543989537","62866936.618069","Earth",
"3363697","2020-05-19","07","58","30710.3955880269","44385293.65909511","Earth",
"3363723","2021-05-24","14","43","60774.427879326","65013156.297826976","Earth",
"3363879","2020-05-04","23","55","30563.0550328862","14902191.580693409","Earth",
"3364160","2020-01-22","01","42","27599.1477615413","47711932.07208973","Earth",
"3364629","2021-07-14","17","52","86117.5361565234","60808949.70219788","Earth",
"3365921","2021-09-21","03","31","43338.7845342335","68186443.69953947","Earth",
"3367150","2020-06-30","03","03","101837.2794834564","57746574.176263176","Earth",
"3367717","2020-02-10","22","13","94695.0507057355","46190373.15358525","Earth",
"3367758","2020-08-05","05","45","52750.5508758316","15997865.723577999","Earth",
"3368864","2021-10-10","04","24","70409.633762885","30718816.298331775","Earth",
"3369098","2021-04-29","07","41","62354.8169214613","40716944.82367178","Earth",
"3370168","2020-02-06","12","25","80131.6129160912","63895982.45769875","Earth",
"3370278","2020-09-06","23","07","48390.2665916663","26005423.82153814","Earth",
"3370497","2020-10-27","07","31","60174.8618512684","59734240.36937275","Earth",
"3371143","2020-10-10","14","14","88128.5678828766","68577049.13859259","Earth",
"3371669","2020-08-22","20","47","47958.7838155355","17343047.451851014","Earth",
"3371743","2021-03-28","09","52","50876.6041404691","22123978.87901355","Earth",
"3372208","2021-02-12","15","18","13347.6850127124","71768697.2254425","Earth",
"3372733","2021-08-02","14","54","48506.5728602575","24869145.61534113","Earth",
"3373975","2021-05-03","00","15","74136.0046540597","66525059.73596784","Earth",
"3373980","2021-11-24","12","28","91208.7026039977","63664285.29160253","Earth",
"3374389","2020-04-16","23","58","15725.5309676948","9875785.442481695","Earth",
"3374668","2020-05-08","02","32","67402.6715095405","56949132.84180897","Earth",
"3375696","2020-06-30","14","12","19885.116420574","46213946.39698539","Earth",
"3376346","2020-01-10","01","49","70117.5001087994","32678672.023011543","Earth",
"3377484","2020-05-28","09","42","81507.0318964848","48250262.460689805","Earth",
"3377520","2021-05-07","10","37","63303.5546612003","71018379.01060128","Earth",
"3377815","2020-05-07","11","45","30455.0667428786","21101191.00252186","Earth",
"3378561","2020-05-26","21","38","49365.0291143466","45364605.91124015","Earth",
"3378801","2020-09-03","18","54","72070.9829963917","74739681.88669594","Earth",
"3379843","2020-02-26","16","12","70144.6799935501","70622573.42990868","Earth",
"3379844","2020-08-26","16","28","39244.0448004736","43410189.879269116","Earth",
"3381230","2021-08-08","19","33","42814.2437586958","39299701.457344666","Earth",
"3381348","2020-08-03","20","42","59661.8205702491","37814628.84598191","Earth",
"3381448","2020-08-25","09","15","74420.447330691","42588462.213247836","Earth",
"3383667","2020-07-31","09","03","17900.6265276662","4090857.920146881","Earth",
"3383670","2021-08-24","17","09","67181.5123446964","48535285.80711876","Earth",
"3384484","2021-09-22","10","52","40814.0813822112","14287757.868385449","Earth",
"3385824","2021-02-12","11","23","71236.320112044","66864501.11774352","Earth",
"3386133","2020-10-23","02","28","43546.4347938235","34901186.01807804","Earth",
"3386134","2020-09-13","06","30","39534.6587741888","45252644.78592176","Earth",
"3387092","2020-10-24","16","14","27548.8418425185","11223300.957365857","Earth",
"3387549","2020-10-25","17","07","70333.7776711657","58671918.936966576","Earth",
